>>> roachprod start: Thu Sep 10 20:53:13 UTC 2020
  PID COMMAND
  127 [bioset]
  128 [bioset]
  129 [bioset]
  130 [bioset]
  131 [bioset]
  132 [bioset]
  133 [bioset]
  134 [bioset]
  135 [bioset]
  136 [bioset]
  138 [bioset]
  139 [bioset]
  140 [bioset]
  141 [bioset]
  142 [bioset]
  143 [bioset]
  144 [bioset]
  145 [bioset]
  146 [bioset]
  147 [bioset]
  152 [ipv6_addrconf]
  153 [kworker/7:1]
  166 [deferwq]
  204 [nvme]
  236 [ena]
  282 [kworker/11:1]
  284 [kworker/14:1]
  285 [kworker/15:1]
  286 [bioset]
  288 [bioset]
  292 [kworker/13:1]
  296 [bioset]
  297 [bioset]
  302 [kworker/4:1]
  305 [kworker/12:1]
  371 [raid5wq]
  397 [bioset]
  421 [jbd2/nvme0n1p1-]
  422 [ext4-rsv-conver]
  482 [kworker/13:2]
  501 [kworker/2:2]
  509 [iscsi_eh]
  514 [ib_addr]
  515 /lib/systemd/systemd-journald
  517 [ib_mcast]
  518 [ib_nl_sa_wq]
  519 [ib_cm]
  520 [iw_cm_wq]
  523 [rdma_cm]
  531 [kauditd]
  554 /sbin/lvmetad -f
  578 [kworker/1:2]
  580 /lib/systemd/systemd-udevd
  836 [kworker/2:1H]
  888 [kworker/0:1H]
  889 [kworker/1:1H]
  890 [kworker/3:1H]
  891 [kworker/8:1H]
  892 [kworker/9:1H]
  893 [kworker/10:1H]
  894 [kworker/11:1H]
  905 [kworker/4:1H]
  961 /lib/systemd/systemd-timesyncd
  993 [kworker/6:2]
 1082 [kworker/0:3]
 1113 /sbin/dhclient -1 -v -pf /run/dhclient.ens5.pid -lf /var/lib/dhcp/dhclient.ens5.leases -I -df /var/lib/dhcp/dhclient6.ens5.leases ens5
 1263 /sbin/iscsid
 1264 /sbin/iscsid
 1271 /usr/sbin/cron -f
 1275 /usr/lib/accountsservice/accounts-daemon
 1277 /usr/bin/lxcfs /var/lib/lxcfs/
 1281 [kworker/14:1H]
 1286 /usr/sbin/acpid
 1293 /usr/sbin/atd -f
 1295 /usr/sbin/rsyslogd -n
 1298 /lib/systemd/systemd-logind
 1313 /usr/bin/dbus-daemon --system --address=systemd: --nofork --nopidfile --systemd-activation
 1318 /usr/lib/snapd/snapd
 1349 [kworker/5:1H]
 1356 [kworker/6:1H]
 1359 /usr/lib/policykit-1/polkitd --no-debug
 1361 /sbin/mdadm --monitor --pid-file /run/mdadm/monitor.pid --daemonise --scan --syslog
 1362 [kworker/4:2]
 1424 /usr/sbin/irqbalance --pid=/var/run/irqbalance.pid
 1425 [kworker/5:2]
 1429 /sbin/agetty --keep-baud 115200 38400 9600 ttyS0 vt220
 1433 /sbin/agetty --noclear tty1 linux
 1442 [kworker/10:2]
 1703 [kworker/7:1H]
 1704 [kworker/12:1H]
 1705 [kworker/13:1H]
 1761 [kworker/15:1H]
 1766 [kworker/3:2]
 1897 [kworker/2:3]
 2017 [kworker/7:3]
 2119 [kworker/12:2]
 2173 [kworker/6:3]
 2588 [kworker/8:2]
 2682 [kworker/8:3]
 2684 [jbd2/nvme1n1-8]
 2685 [ext4-rsv-conver]
 3680 [kworker/15:2]
 3681 [kworker/5:3]
 3819 /usr/sbin/chronyd
 4062 [kworker/3:3]
 4492 /usr/sbin/sshd -D
 4630 [kworker/10:3]
 4798 [kworker/6:0]
 4801 [kworker/0:1]
 4802 [kworker/2:0]
 4803 [kworker/u32:2]
 4868 sshd: ubuntu [priv]
 4871 [kworker/3:0]
 4872 [kworker/5:0]
 4873 /lib/systemd/systemd --user PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin NOTIFY_SOCKET=/run/systemd/notify HOME=/home/ubuntu LOGNAME=ubuntu USER=ubuntu SHELL=/bin/bash XDG_RUNTIME_DIR=/run/user/1000
 4876 (sd-pam)
 4908 sshd: ubuntu@notty
 4909 bash -c  ??ulimit -c unlimited; mkdir -p ${HOME}/logs; ??echo ">>> roachprod start: $(date)" >> ${HOME}/logs/roachprod.log; ??ps axeww -o pid -o command >> ${HOME}/logs/roachprod.log; ??[ -x /usr/bin/lslocks ] && /usr/bin/lslocks >> ${HOME}/logs/roachprod.log;  ??export ROACHPROD=13; ??GOTRACEBACK=crash COCKROACH_SKIP_ENABLING_DIAGNOSTIC_REPORTING=1 COCKROACH_DEV_LICENSE=crl-0-EJL04ukFGAEiI0NvY2tyb2FjaCBMYWJzIC0gUHJvZHVjdGlvbiBUZXN0aW5n COCKROACH_ENABLE_RPC_COMPRESSION=false \ ??./cockroach start --background --insecure --store=path=/mnt/data1/cockroach --log-dir=${HOME}/logs --cache=25% --max-sql-memory=25% --port=26257 --http-port=26258 --locality=cloud=aws,region=us-east-2,zone=us-east-2b --join=18.191.252.183:26257 --advertise-host=$(hostname -I | awk '{print $1}') >> ${HOME}/logs/cockroach.stdout.log \ ??                 2>> ${HOME}/logs/cockroach.stderr.log \ ???|| (x=$?; cat ${HOME}/logs/cockroach.stderr.log; exit $x) LANG=en_US.UTF-8 LC_ADDRESS=en_US.UTF-8 LC_IDENTIFICATION=en_US.UTF-8 LC_MEASUREMENT=en_US.UTF-8 LC_MONETARY=en_US.UTF-8 LC_NAME=en_US.UTF-8 LC_NUMERIC=en_US.UTF-8 LC_PAPER=en_US.UTF-8 LC_TELEPHONE=en_US.UTF-8 LC_TIME=en_US.UTF-8 USER=ubuntu LOGNAME=ubuntu HOME=/home/ubuntu PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games MAIL=/var/mail/ubuntu SHELL=/bin/bash SSH_CLIENT=149.248.186.137 50988 22 SSH_CONNECTION=149.248.186.137 50988 10.12.26.96 22 XDG_SESSION_ID=46 XDG_RUNTIME_DIR=/run/user/1000
 4913 ps axeww -o pid -o command LC_PAPER=en_US.UTF-8 XDG_SESSION_ID=46 LC_ADDRESS=en_US.UTF-8 LC_MONETARY=en_US.UTF-8 SHELL=/bin/bash SSH_CLIENT=149.248.186.137 50988 22 LC_NUMERIC=en_US.UTF-8 USER=ubuntu LC_TELEPHONE=en_US.UTF-8 MAIL=/var/mail/ubuntu PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games LC_IDENTIFICATION=en_US.UTF-8 PWD=/home/ubuntu LANG=en_US.UTF-8 LC_MEASUREMENT=en_US.UTF-8 SHLVL=1 HOME=/home/ubuntu LOGNAME=ubuntu SSH_CONNECTION=149.248.186.137 50988 10.12.26.96 22 XDG_RUNTIME_DIR=/run/user/1000 LC_TIME=en_US.UTF-8 LC_NAME=en_US.UTF-8 _=/bin/ps
COMMAND           PID  TYPE SIZE MODE  M START END PATH
cron             1271 FLOCK   0B WRITE 0     0   0 /run
iscsid           1264 POSIX   0B WRITE 0     0   0 /run
atd              1293 POSIX   0B WRITE 0     0   0 /run
lvmetad           554 POSIX   0B WRITE 0     0   0 /run
lxcfs            1277 POSIX   0B WRITE 0     0   0 /run
