>>> roachprod start: Thu Sep 10 20:53:12 UTC 2020
  PID COMMAND
  131 [bioset]
  132 [bioset]
  133 [bioset]
  134 [bioset]
  135 [bioset]
  136 [bioset]
  138 [bioset]
  139 [bioset]
  140 [bioset]
  141 [bioset]
  142 [bioset]
  143 [bioset]
  144 [bioset]
  145 [bioset]
  146 [bioset]
  147 [bioset]
  148 [kworker/6:1]
  152 [ipv6_addrconf]
  166 [deferwq]
  167 [kworker/14:1]
  188 [kworker/3:1]
  205 [nvme]
  206 [kworker/u32:2]
  238 [ena]
  265 [kworker/2:1]
  285 [kworker/11:1]
  286 [kworker/7:1]
  287 [kworker/6:2]
  288 [kworker/15:1]
  289 [bioset]
  290 [bioset]
  293 [kworker/13:1]
  298 [bioset]
  299 [bioset]
  305 [kworker/9:1]
  306 [kworker/10:1]
  373 [raid5wq]
  400 [bioset]
  422 [jbd2/nvme0n1p1-]
  423 [ext4-rsv-conver]
  483 [kworker/14:2]
  494 [kworker/10:2]
  517 /lib/systemd/systemd-journald
  519 [iscsi_eh]
  521 [kworker/0:2]
  523 [ib_addr]
  524 [kauditd]
  525 [ib_mcast]
  526 [ib_nl_sa_wq]
  528 [ib_cm]
  531 [iw_cm_wq]
  539 [rdma_cm]
  561 /sbin/lvmetad -f
  583 /lib/systemd/systemd-udevd
  874 [kworker/4:2]
  878 [kworker/0:1H]
  879 [kworker/1:1H]
  880 [kworker/2:1H]
  881 [kworker/3:1H]
  882 [kworker/8:1H]
  883 [kworker/9:1H]
  884 [kworker/10:1H]
  885 [kworker/11:1H]
  915 [kworker/7:1H]
  957 /lib/systemd/systemd-timesyncd
  992 [kworker/4:1H]
  997 [kworker/5:1H]
  998 [kworker/6:1H]
 1092 [kworker/12:2]
 1127 /sbin/dhclient -1 -v -pf /run/dhclient.ens5.pid -lf /var/lib/dhcp/dhclient.ens5.leases -I -df /var/lib/dhcp/dhclient6.ens5.leases ens5
 1232 [kworker/12:1H]
 1233 [kworker/13:1H]
 1276 /sbin/iscsid
 1277 /sbin/iscsid
 1283 /lib/systemd/systemd-logind
 1285 /usr/sbin/rsyslogd -n
 1287 /usr/lib/accountsservice/accounts-daemon
 1289 /usr/lib/snapd/snapd
 1307 /usr/sbin/acpid
 1328 /usr/sbin/cron -f
 1344 [kworker/14:1H]
 1345 [kworker/15:1H]
 1347 /usr/bin/lxcfs /var/lib/lxcfs/
 1350 /usr/bin/dbus-daemon --system --address=systemd: --nofork --nopidfile --systemd-activation
 1360 /usr/sbin/atd -f
 1398 /usr/lib/policykit-1/polkitd --no-debug
 1399 /sbin/mdadm --monitor --pid-file /run/mdadm/monitor.pid --daemonise --scan --syslog
 1440 /usr/sbin/irqbalance --pid=/var/run/irqbalance.pid
 1446 [kworker/3:2]
 1455 /sbin/agetty --keep-baud 115200 38400 9600 ttyS0 vt220
 1465 /sbin/agetty --noclear tty1 linux
 1488 [kworker/5:2]
 1770 [kworker/1:3]
 2034 [kworker/5:3]
 2144 [kworker/11:2]
 2145 [kworker/8:2]
 2661 [jbd2/nvme1n1-8]
 2662 [ext4-rsv-conver]
 3493 [kworker/0:3]
 3804 /usr/sbin/chronyd
 3959 [kworker/7:3]
 4006 [kworker/9:3]
 4100 [kworker/13:2]
 4490 /usr/sbin/sshd -D
 4584 [kworker/2:3]
 4690 [kworker/8:3]
 4756 [kworker/11:0]
 4796 [kworker/14:0]
 4799 [kworker/4:1]
 4865 [kworker/u32:0]
 4867 sshd: ubuntu [priv]
 4869 [kworker/7:0]
 4870 [kworker/5:0]
 4871 [kworker/3:0]
 4872 [kworker/9:0]
 4873 /lib/systemd/systemd --user PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin NOTIFY_SOCKET=/run/systemd/notify HOME=/home/ubuntu LOGNAME=ubuntu USER=ubuntu SHELL=/bin/bash XDG_RUNTIME_DIR=/run/user/1000
 4875 (sd-pam)
 4908 sshd: ubuntu@notty
 4909 bash -c  ??ulimit -c unlimited; mkdir -p ${HOME}/logs; ??echo ">>> roachprod start: $(date)" >> ${HOME}/logs/roachprod.log; ??ps axeww -o pid -o command >> ${HOME}/logs/roachprod.log; ??[ -x /usr/bin/lslocks ] && /usr/bin/lslocks >> ${HOME}/logs/roachprod.log;  ??export ROACHPROD=12; ??GOTRACEBACK=crash COCKROACH_SKIP_ENABLING_DIAGNOSTIC_REPORTING=1 COCKROACH_DEV_LICENSE=crl-0-EJL04ukFGAEiI0NvY2tyb2FjaCBMYWJzIC0gUHJvZHVjdGlvbiBUZXN0aW5n COCKROACH_ENABLE_RPC_COMPRESSION=false \ ??./cockroach start --background --insecure --store=path=/mnt/data1/cockroach --log-dir=${HOME}/logs --cache=25% --max-sql-memory=25% --port=26257 --http-port=26258 --locality=cloud=aws,region=us-east-2,zone=us-east-2b --join=18.191.252.183:26257 --advertise-host=$(hostname -I | awk '{print $1}') >> ${HOME}/logs/cockroach.stdout.log \ ??                 2>> ${HOME}/logs/cockroach.stderr.log \ ???|| (x=$?; cat ${HOME}/logs/cockroach.stderr.log; exit $x) LANG=en_US.UTF-8 LC_ADDRESS=en_US.UTF-8 LC_IDENTIFICATION=en_US.UTF-8 LC_MEASUREMENT=en_US.UTF-8 LC_MONETARY=en_US.UTF-8 LC_NAME=en_US.UTF-8 LC_NUMERIC=en_US.UTF-8 LC_PAPER=en_US.UTF-8 LC_TELEPHONE=en_US.UTF-8 LC_TIME=en_US.UTF-8 USER=ubuntu LOGNAME=ubuntu HOME=/home/ubuntu PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games MAIL=/var/mail/ubuntu SHELL=/bin/bash SSH_CLIENT=149.248.186.137 37636 22 SSH_CONNECTION=149.248.186.137 37636 10.12.27.2 22 XDG_SESSION_ID=45 XDG_RUNTIME_DIR=/run/user/1000
 4913 ps axeww -o pid -o command LC_PAPER=en_US.UTF-8 XDG_SESSION_ID=45 LC_ADDRESS=en_US.UTF-8 LC_MONETARY=en_US.UTF-8 SHELL=/bin/bash SSH_CLIENT=149.248.186.137 37636 22 LC_NUMERIC=en_US.UTF-8 USER=ubuntu LC_TELEPHONE=en_US.UTF-8 MAIL=/var/mail/ubuntu PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games LC_IDENTIFICATION=en_US.UTF-8 PWD=/home/ubuntu LANG=en_US.UTF-8 LC_MEASUREMENT=en_US.UTF-8 SHLVL=1 HOME=/home/ubuntu LOGNAME=ubuntu SSH_CONNECTION=149.248.186.137 37636 10.12.27.2 22 XDG_RUNTIME_DIR=/run/user/1000 LC_TIME=en_US.UTF-8 LC_NAME=en_US.UTF-8 _=/bin/ps
COMMAND           PID  TYPE SIZE MODE  M START END PATH
iscsid           1277 POSIX   0B WRITE 0     0   0 /run
lxcfs            1347 POSIX   0B WRITE 0     0   0 /run
lvmetad           561 POSIX   0B WRITE 0     0   0 /run
cron             1328 FLOCK   0B WRITE 0     0   0 /run
atd              1360 POSIX   0B WRITE 0     0   0 /run
