>>> roachprod start: Thu Sep 10 20:53:14 UTC 2020
  PID COMMAND
  127 [bioset]
  128 [bioset]
  129 [bioset]
  130 [bioset]
  131 [bioset]
  132 [bioset]
  133 [bioset]
  134 [bioset]
  135 [bioset]
  136 [bioset]
  137 [bioset]
  138 [bioset]
  140 [bioset]
  141 [bioset]
  142 [bioset]
  143 [bioset]
  144 [bioset]
  145 [bioset]
  146 [bioset]
  147 [bioset]
  148 [bioset]
  149 [bioset]
  154 [ipv6_addrconf]
  167 [deferwq]
  204 [nvme]
  236 [ena]
  282 [kworker/1:1]
  284 [bioset]
  286 [bioset]
  291 [kworker/11:1]
  295 [bioset]
  296 [bioset]
  309 [kworker/9:1]
  310 [kworker/8:1]
  311 [kworker/13:1]
  312 [kworker/14:1]
  313 [kworker/15:1]
  372 [raid5wq]
  398 [bioset]
  422 [jbd2/nvme0n1p1-]
  423 [ext4-rsv-conver]
  491 [kworker/15:2]
  496 [iscsi_eh]
  510 [ib_addr]
  513 /lib/systemd/systemd-journald
  518 [ib_mcast]
  519 [ib_nl_sa_wq]
  520 [ib_cm]
  522 [iw_cm_wq]
  525 [rdma_cm]
  528 [kauditd]
  552 /sbin/lvmetad -f
  578 /lib/systemd/systemd-udevd
  874 [kworker/0:1H]
  875 [kworker/1:1H]
  876 [kworker/2:1H]
  877 [kworker/3:1H]
  878 [kworker/8:1H]
  879 [kworker/9:1H]
  880 [kworker/10:1H]
  881 [kworker/11:1H]
  949 [kworker/4:1H]
  995 [kworker/5:1H]
  996 [kworker/6:1H]
 1002 [kworker/7:1H]
 1003 [kworker/14:1H]
 1004 [kworker/15:1H]
 1005 [kworker/12:1H]
 1006 [kworker/13:1H]
 1015 /lib/systemd/systemd-timesyncd
 1112 [kworker/0:3]
 1144 /sbin/dhclient -1 -v -pf /run/dhclient.ens5.pid -lf /var/lib/dhcp/dhclient.ens5.leases -I -df /var/lib/dhcp/dhclient6.ens5.leases ens5
 1267 /sbin/iscsid
 1268 /sbin/iscsid
 1289 /usr/sbin/rsyslogd -n
 1292 /usr/sbin/cron -f
 1297 /usr/sbin/acpid
 1300 /usr/bin/lxcfs /var/lib/lxcfs/
 1302 /usr/lib/accountsservice/accounts-daemon
 1304 /lib/systemd/systemd-logind
 1316 /usr/bin/dbus-daemon --system --address=systemd: --nofork --nopidfile --systemd-activation
 1342 /usr/sbin/atd -f
 1356 /usr/lib/snapd/snapd
 1389 /sbin/mdadm --monitor --pid-file /run/mdadm/monitor.pid --daemonise --scan --syslog
 1409 /usr/lib/policykit-1/polkitd --no-debug
 1449 /usr/sbin/irqbalance --pid=/var/run/irqbalance.pid
 1459 /sbin/agetty --keep-baud 115200 38400 9600 ttyS0 vt220
 1461 /sbin/agetty --noclear tty1 linux
 1479 [kworker/7:2]
 1480 [kworker/4:2]
 1762 [kworker/5:2]
 1937 [kworker/11:2]
 2045 [kworker/7:3]
 2046 [kworker/6:2]
 2094 [kworker/1:3]
 2142 [kworker/9:2]
 2189 [kworker/14:2]
 2284 [kworker/6:3]
 2379 [kworker/12:3]
 2568 [jbd2/nvme1n1-8]
 2569 [ext4-rsv-conver]
 3519 [kworker/5:3]
 3704 /usr/sbin/chronyd
 3952 [kworker/10:3]
 4047 [kworker/8:3]
 4094 [kworker/3:3]
 4408 /usr/sbin/sshd -D
 4576 [kworker/2:3]
 4705 [kworker/1:0]
 4749 [kworker/3:1]
 4750 [kworker/15:0]
 4751 [kworker/15:3]
 4752 [kworker/u32:2]
 4821 sshd: ubuntu [priv]
 4823 [kworker/9:0]
 4824 [kworker/2:0]
 4825 /lib/systemd/systemd --user PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin NOTIFY_SOCKET=/run/systemd/notify HOME=/home/ubuntu LOGNAME=ubuntu USER=ubuntu SHELL=/bin/bash XDG_RUNTIME_DIR=/run/user/1000
 4827 [kworker/4:0]
 4829 (sd-pam)
 4862 sshd: ubuntu@notty
 4863 bash -c  ??ulimit -c unlimited; mkdir -p ${HOME}/logs; ??echo ">>> roachprod start: $(date)" >> ${HOME}/logs/roachprod.log; ??ps axeww -o pid -o command >> ${HOME}/logs/roachprod.log; ??[ -x /usr/bin/lslocks ] && /usr/bin/lslocks >> ${HOME}/logs/roachprod.log;  ??export ROACHPROD=14; ??GOTRACEBACK=crash COCKROACH_SKIP_ENABLING_DIAGNOSTIC_REPORTING=1 COCKROACH_DEV_LICENSE=crl-0-EJL04ukFGAEiI0NvY2tyb2FjaCBMYWJzIC0gUHJvZHVjdGlvbiBUZXN0aW5n COCKROACH_ENABLE_RPC_COMPRESSION=false \ ??./cockroach start --background --insecure --store=path=/mnt/data1/cockroach --log-dir=${HOME}/logs --cache=25% --max-sql-memory=25% --port=26257 --http-port=26258 --locality=cloud=aws,region=us-east-2,zone=us-east-2b --join=18.191.252.183:26257 --advertise-host=$(hostname -I | awk '{print $1}') >> ${HOME}/logs/cockroach.stdout.log \ ??                 2>> ${HOME}/logs/cockroach.stderr.log \ ???|| (x=$?; cat ${HOME}/logs/cockroach.stderr.log; exit $x) LANG=en_US.UTF-8 LC_ADDRESS=en_US.UTF-8 LC_IDENTIFICATION=en_US.UTF-8 LC_MEASUREMENT=en_US.UTF-8 LC_MONETARY=en_US.UTF-8 LC_NAME=en_US.UTF-8 LC_NUMERIC=en_US.UTF-8 LC_PAPER=en_US.UTF-8 LC_TELEPHONE=en_US.UTF-8 LC_TIME=en_US.UTF-8 USER=ubuntu LOGNAME=ubuntu HOME=/home/ubuntu PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games MAIL=/var/mail/ubuntu SHELL=/bin/bash SSH_CLIENT=149.248.186.137 44464 22 SSH_CONNECTION=149.248.186.137 44464 10.12.18.175 22 XDG_SESSION_ID=44 XDG_RUNTIME_DIR=/run/user/1000
 4867 ps axeww -o pid -o command LC_PAPER=en_US.UTF-8 XDG_SESSION_ID=44 LC_ADDRESS=en_US.UTF-8 LC_MONETARY=en_US.UTF-8 SHELL=/bin/bash SSH_CLIENT=149.248.186.137 44464 22 LC_NUMERIC=en_US.UTF-8 USER=ubuntu LC_TELEPHONE=en_US.UTF-8 MAIL=/var/mail/ubuntu PATH=/usr/local/sbin:/usr/local/bin:/usr/sbin:/usr/bin:/sbin:/bin:/usr/games:/usr/local/games LC_IDENTIFICATION=en_US.UTF-8 PWD=/home/ubuntu LANG=en_US.UTF-8 LC_MEASUREMENT=en_US.UTF-8 SHLVL=1 HOME=/home/ubuntu LOGNAME=ubuntu SSH_CONNECTION=149.248.186.137 44464 10.12.18.175 22 XDG_RUNTIME_DIR=/run/user/1000 LC_TIME=en_US.UTF-8 LC_NAME=en_US.UTF-8 _=/bin/ps
COMMAND           PID  TYPE SIZE MODE  M START END PATH
iscsid           1268 POSIX   0B WRITE 0     0   0 /run
lvmetad           552 POSIX   0B WRITE 0     0   0 /run
cron             1292 FLOCK   0B WRITE 0     0   0 /run
lxcfs            1300 POSIX   0B WRITE 0     0   0 /run
atd              1342 POSIX   0B WRITE 0     0   0 /run
